"date","proposal","who","state"
"
1110311
","

後備軍人召集優待條例草案

","
林楚茵
","
 1110513   三讀
"
"
1110311
","

消費者保護法第十九條之一條文修正草案

","
林楚茵等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

就業保險法第十一條及第十九條之三條文修正草案

","
林淑芬等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

性別工作平等法第二條、第十六條之一及第二十一條條文修正草案

","
林淑芬等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

學校衛生法第二十二條、第二十三條及第二十三條之三條文修正草案

","
林奕華
","
 1110311   一讀(委員會待審)
"
"
1110311
","

入出國及移民法第三十二條條文修正草案

","
溫玉霞
","
 1120530   三讀
"
"
1110311
","

使用牌照稅法刪除第二十五條條文草案

","
溫玉霞
","
 1110311   一讀(委員會待審)
"
"
1110311
","

國民教育法第二條及第二十二條條文修正草案

","
溫玉霞等
","
 1120529   三讀
"
"
1110311
","

行政訴訟法第二百四十一條之一條文修正草案

","
溫玉霞
","
 1110531   三讀
"
"
1110311
","

姓名條例第十五條條文修正草案

","
吳玉琴等
","
 1120427   委員會審議中
"
"
1110311
","

總統副總統選舉罷免法第二十六條條文修正草案

","
吳玉琴等
","
 1120526   三讀
"
"
1110311
","

政黨法第七條條文修正草案

","
吳玉琴等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

農會法第十五條之一條文修正草案

","
吳玉琴等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

漁會法第十六條之一條文修正草案

","
吳玉琴等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

中華民國刑法第四十七條、第九十條及第九十二條條文修正草案

","
吳玉琴等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

保安處分執行法部分條文修正草案

","
吳玉琴等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

少年事件處理法第七十八條條文修正草案

","
吳玉琴等
","
 1120530   三讀
"
"
1110311
","

組織犯罪防制條例第三條條文修正草案

","
吳玉琴等
","
 1120509   三讀
"
"
1110311
","

廢止竊盜犯贓物犯保安處分條例

","
吳玉琴等
","
 1120418   三讀
"
"
1110311
","

軍事審判法第二百條條文修正草案

","
吳玉琴等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

廢止農田水利會組織通則

","
吳玉琴等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

社會工作師法部分條文修正草案

","
吳玉琴
","
 1120523   三讀
"
"
1110311
","

臺灣地區與大陸地區人民關係條例第十一條條文修正草案

","
蔡易餘等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

臺灣地區與大陸地區人民關係條例第十三條條文修正草案

","
蔡易餘等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

學校衛生法第二十三條條文修正草案

","
鄭麗文
","
 1110311   一讀(委員會待審)
"
"
1110311
","

道路交通管理處罰條例部分條文修正草案

","
鄭麗文
","
 1120414   三讀
"
"
1110311
","

中華民國刑法第一百八十五條之三條文修正草案

","
鄭麗文
","
 1121208   三讀
"
"
1110311
","

教師待遇條例第十七條及第二十三條條文修正草案

","
鄭麗文
","
 1110311   一讀(委員會待審)
"
"
1110311
","

侵害個人性私密影像防制條例草案

","
鄭麗文
","
 1110311   一讀(委員會待審)
"
"
1110311
","

後備軍人召集優待條例草案

","
鄭天財
","
 1110513   三讀
"
"
1110311
","

精神衛生法第十八條條文修正草案

","
許淑華
","
 1111129   三讀
"
"
1110311
","

中華民國憲法增修條文第四條及第十條條文修正草案

","
鄭正鈐等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

促進民間參與公共建設法部分條文修正草案

","
陳亭妃等
","
 1111202   三讀
"
"
1110311
","

原住民族土地利用諮商同意參與條例草案

","
陳瑩等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

原住民族互助金庫條例草案

","
陳瑩等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

原住民族工作權保障法第四條條文修正草案

","
陳瑩等
","
 1121211   委員會審議中
"
"
1110311
","

財團法人原住民族文化事業基金會設置條例第五條條文修正草案

","
陳瑩等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

國民年金法第五十三條條文修正草案

","
陳瑩等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

戒治處分執行條例第十八條條文修正草案

","
黃世杰等
","
 1111227   三讀
"
"
1110311
","

法務部司法官學院組織法第二條條文修正草案

","
黃世杰等
","
 1111227   三讀
"
"
1110311
","

法務部法醫研究所組織法第二條條文修正草案

","
黃世杰等
","
 1111227   三讀
"
"
1110311
","

廢止財政部國庫署組織條例

","
黃世杰等
","
 1120418   三讀
"
"
1110311
","

廢止財政部各地區支付處組織通則

","
黃世杰等
","
 1120418   三讀
"
"
1110311
","

廢止財政部賦稅署組織條例

","
黃世杰等
","
 1120418   三讀
"
"
1110311
","

廢止財政部關稅總局組織條例

","
黃世杰等
","
 1120418   三讀
"
"
1110311
","

廢止財政部關稅總局各地區關稅局組織通則

","
黃世杰等
","
 1120418   三讀
"
"
1110311
","

廢止財政部國有財產局組織條例

","
黃世杰等
","
 1120418   三讀
"
"
1110311
","

廢止財政部國有財產局各地區辦事處組織通則

","
黃世杰等
","
 1120418   三讀
"
"
1110311
","

廢止財政部財稅資料中心組織條例

","
黃世杰等
","
 1120418   三讀
"
"
1110311
","

廢止財政部財稅人員訓練所組織條例

","
黃世杰等
","
 1120418   三讀
"
"
1110311
","

廢止財政部證券暨期貨管理委員會組織條例

","
黃世杰等
","
 1120418   三讀
"
"
1110311
","

廢止財政部金融局組織條例

","
黃世杰等
","
 1120418   三讀
"
"
1110311
","

廢止電子票證發行管理條例

","
黃世杰等
","
 1111220   三讀
"
"
1110311
","

財團法人國家實驗研究院設置條例第四條及第七條條文修正草案

","
黃世杰等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

財團法人國家衛生研究院設置條例第三條及第七條條文修正草案

","
黃世杰等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

公寓大廈管理條例部分條文修正草案

","
湯蕙禎
","
 1110426   二讀(已議決)
"
"
1110311
","

監察法部分條文修正草案

","
湯蕙禎等
","
 1110526   委員會審竣
"
"
1110311
","

公職人員選舉罷免法增訂第五十一條之一、第五十一條之二及第一百十條之一條文草案

","
羅致政
","
 1120526   二讀(已議決)
"
"
1110311
","

總統副總統選舉罷免法增訂第四十七條之一、第四十七條之二及第九十六條之一條文草案

","
羅致政
","
 1120526   二讀(已議決)
"
"
1110311
","

入出國及移民法部分條文修正草案

","
羅致政等
","
 1120530   三讀
"
"
1110311
","

中央選舉委員會組織法第一條、第九條及第十二條條文修正草案

","
羅致政
","
 1120419   委員會審議中
"
"
1110311
","

公職人員財產申報法第六條及第八條條文修正草案

","
羅致政
","
 1110530   三讀
"
"
1110311
","

動物保護法第五條及第二十一條條文修正草案

","
羅致政等
","
 1110427   委員會審議中
"
"
1110311
","

兒童及少年福利與權益保障法第一百零七條條文修正草案

","
江啟臣等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

後備軍人召集優待條例草案

","
江啟臣
","
 1110513   三讀
"
"
1110311
","

中華民國憲法增修條文第十條條文修正草案

","
洪孟楷等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

道路交通管理處罰條例第一條、第一條之一及第四條條文修正草案

","
洪孟楷等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

就業服務法第五十八條條文修正草案

","
謝衣鳯
","
 1120421   三讀
"
"
1110311
","

學校衛生法第二十三條條文修正草案

","
謝衣鳯
","
 1110311   一讀(委員會待審)
"
"
1110311
","

建築法第七十七條之一條文修正草案

","
林為洲
","
 1110426   三讀
"
"
1110311
","

食品安全衛生管理法第十五條條文修正草案

","
林為洲
","
 1110518   委員會審竣
"
"
1110311
","

國籍法第五條及第九條條文修正草案

","
林為洲等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

後備軍人召集優待條例草案

","
林為洲
","
 1110513   三讀
"
"
1110311
","

教育部組織法第二條條文修正草案

","
林為洲等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

就業保險法第十四條條文修正草案

","
林為洲等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

傳染病防治法增訂第三十七條之一、第三十七條之二及第三十七條之三條文草案

","
台灣民眾黨黨團等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

憲法訴訟法第五十九條條文修正草案

","
台灣民眾黨黨團等
","
 1120526   三讀
"
"
1110311
","

幼兒教育及照顧法第四十六條條文修正草案

","
台灣民眾黨黨團等
","
 1110531   三讀
"
"
1110311
","

商品標示法第九條條文修正草案

","
台灣民眾黨黨團等
","
 1110503   三讀
"
"
1110311
","

信託法部分條文修正草案

","
台灣民眾黨黨團等
","
 1120525   委員會審議中
"
"
1110311
","

國家安全法修正草案

","
台灣民眾黨黨團等
","
 1110520   三讀
"
"
1110311
","

營業秘密法第十三條之四條文修正草案

","
台灣民眾黨黨團等
","
 1110311   一讀(委員會待審)
"
"
1110311
","

信託法部分條文修正草案

","
台灣民眾黨黨團等
","
 1120525   委員會審議中
"
"
1110304
","

公民投票法第三十條及第三十二條條文修正草案

","
曾銘宗
","
 1110304   一讀(委員會待審)
"
"
1110304
","

財政收支劃分法第十六條之二、第三十七條之二及第三十八條之二條文修正草案

","
曾銘宗等
","
 1120525   委員會審議中
"
"
1110304
","

勞工保險條例第六十六條及第六十九條條文修正草案

","
曾銘宗等
","
 1110304   一讀(委員會待審)
"
"
1110304
","

中華民國憲法增修條文第九條之一、第十條及第十條之一條文修正草案

","
孔文吉
","
 1110304   一讀(委員會待審)
"
"
1110304
","

公平交易法第四十二條條文修正草案

","
洪孟楷
","
 1110509   委員會審議中
"
"
1110304
","

國民教育法第二條、第三條及第六條條文修正草案

","
洪孟楷
","
 1120529   三讀
"
"
1110304
","

職業安全衛生法第一條、第六條及第四十五條條文修正草案

","
洪孟楷
","
 1110304   一讀(委員會待審)
"
"
1110304
","

耕地三七五減租條例第十九條及第三十一條條文修正草案

","
張育美
","
 1110304   一讀(委員會待審)
"
"
1110304
","

建築法第七十七條之一及第九十一條條文修正草案

","
張育美
","
 1110426   三讀
"
"
1110304
","

道路交通管理處罰條例第三十一條條文修正草案

","
張育美
","
 1120414   三讀
"
"
1110304
","

學校衛生法第五條條文修正草案

","
張育美
","
 1110304   一讀(委員會待審)
"
"
1110304
","

學校衛生法第二十三條及第二十三條之三條文修正草案

","
張育美
","
 1110304   一讀(委員會待審)
"
"
1110304
","

地方制度法第四條條文修正草案

","
鄭天財
","
 1110422   撤回
"
"
1110304
","

原住民族委員會組織法增訂第五條之一條文草案

","
鄭天財
","
 1110304   一讀(委員會待審)
"
"
1110304
","

原住民族委員會土地署組織法草案

","
鄭天財
","
 1110304   一讀(委員會待審)
"
"
1110304
","

老年農民福利津貼暫行條例第三條條文修正草案

","
鄭天財
","
 1121120   委員會審議中
"
"
1110304
","

臺灣地區與大陸地區人民關係條例第四十條之一、第九十三條之一及第九十三條之二條文修正草案

","
王美惠等
","
 1110520   三讀
"
"
1110304
","

溫室氣體減量及管理法部分條文修正草案

","
林淑芬
","
 1120110   三讀
"
"
1110304
","

公職人員財產申報法第六條及第十六條條文修正草案

","
蘇治芬
","
 1110530   三讀
"
"
1110304
","

廢止印花稅法

","
蘇治芬等
","
 1120525   委員會審議中
"
"
1110304
","

專利法增訂第六十條之一條文草案

","
蘇治芬
","
 1110415   三讀
"
"
1110304
","

著作權法部分條文修正草案

","
蘇治芬
","
 1110415   三讀
"
"
1110304
","

國家安全法部分條文修正草案

","
蘇治芬等
","
 1110520   三讀
"
"
1110304
","

勞動基準法部分條文修正草案

","
蘇治芬等
","
 1110304   一讀(委員會待審)
"
"
1110304
","

菸害防制法部分條文修正草案

","
蘇治芬
","
 1120112   三讀
"
"
1110304
","

戶籍法第十六條條文修正草案

","
羅致政等
","
 1110427   委員會審議中
"
"
1110304
","

公職人員選舉罷免法第二十六條條文修正草案

","
羅致政等
","
 1120526   三讀
"
"
1110304
","

要塞堡壘地帶法修正草案

","
羅致政等
","
 1110304   一讀(委員會待審)
"
"
1110304
","

建築法第七十七條之一條文修正草案

","
許淑華
","
 1110426   三讀
"
